id          first_name  last_name   gender      party       party_duration  age         married     children_count  homeowner   employed    created_at                 updated_at
2496        Titus       Ferry       female      democrat    6               84          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4471        Haleigh     Price       female      republican  8               48          0           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3825        Janie       Schiller    female      democrat    15              27          1           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1491        Hannah      Wisozk      female      republican  55              68          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
356         Elvis       Hammes      female      democrat    20              74          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1279        Marjorie    Mosciski    male        green       8               29          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2129        Kameron     Graham      female      independen  25              75          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1590        Lilian      Weissnat    female      republican  13              83          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3966        Melissa     Torp        male        republican  13              23          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4030        Rylee       Koch        male        democrat    35              50          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2300        Makenzie    Lehner      male        republican  18              66          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
578         Edmond      Macejkovic  female      republican  50              89          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4299        Marianna    Jacobs      male        republican  19              51          1           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4889        Merlin      Mosciski    female      democrat    50              65          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2833        Edgardo     Grimes      female      republican  1               32          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4341        Loma        Lesch       female      independen  10              43          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3228        Janick      Marks       female      green       22              62          1           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
